a,d,sign,m,deg_P,n_factors,M_P,deg_smallest_factor,M_smallest_factor,in_db
6,10,1,150,152,1,1.310050738629286625671242,152,1.310050738629286625671242,False
6,10,1,152,154,1,1.319203951821804214045455,154,1.319203951821804214045455,False
6,10,1,154,156,1,1.321197958502976886594097,156,1.321197958502976886594097,False
6,10,1,156,158,1,1.319971447911233817229859,158,1.319971447911233817229859,False
6,10,1,158,160,2,1.315904224864553266759870,154,1.315904224864553266759870,False
6,10,1,160,162,1,1.312179318843101152638201,162,1.312179318843101152638201,False
6,10,1,162,164,2,1.312982009673977687563261,154,1.312982009673977687563261,False
6,10,1,164,166,1,1.315574928558083289215524,166,1.315574928558083289215524,False
6,10,1,166,168,2,1.315978392584251685666702,162,1.315978392584251685666702,False
6,10,1,168,170,1,1.314624680268415155408212,170,1.314624680268415155408212,False
6,10,1,170,172,1,1.320292162045987122747082,172,1.320292162045987122747082,False
6,10,1,172,174,1,1.320413615980999259400014,174,1.320413615980999259400014,False
6,10,1,174,176,1,1.316181327083186298523650,176,1.316181327083186298523650,False
6,10,1,176,178,2,1.308749207362893317716494,172,1.308749207362893317716494,False
6,10,1,178,180,1,1.311976929795471975521063,180,1.311976929795471975521063,False
6,10,1,180,182,1,1.317660746855648422232317,182,1.317660746855648422232317,False
6,10,1,182,184,1,1.318996952114138354528906,184,1.318996952114138354528906,False
6,10,1,184,186,2,1.318249222537470385853970,180,1.318249222537470385853970,False
6,10,1,186,188,1,1.315669428226315038941678,188,1.315669428226315038941678,False
6,10,1,188,190,1,1.317592629253738883246854,190,1.317592629253738883246854,False
6,10,1,190,192,2,1.311809983085940034454611,182,1.311809983085940034454611,False
6,10,1,192,194,1,1.313708406860848987984437,194,1.313708406860848987984437,False
6,10,1,194,196,2,1.314076323851688863837420,190,1.314076323851688863837420,False
6,10,1,196,198,1,1.313168808372101588961568,198,1.313168808372101588961568,False
6,10,1,198,200,1,1.319513705194590017723781,200,1.319513705194590017723781,False
6,10,1,200,202,1,1.319618153850442293965216,202,1.319618153850442293965216,False
6,12,-1,6,8,2,1.000000000000000000000000,0,100.0000000000000000000000,False
6,12,-1,8,10,1,1.431404637584722571849704,10,1.431404637584722571849704,False
6,12,-1,10,12,1,1.705300220536437273683811,12,1.705300220536437273683811,False
6,12,-1,12,14,1,1.711516901449517842911210,14,1.711516901449517842911210,False
6,12,-1,14,16,2,1.634082347962331068772948,12,1.634082347962331068772948,False
6,12,-1,16,18,1,1.902866152707901722717903,18,1.902866152707901722717903,False
6,12,-1,18,20,2,1.873952650395081243044616,16,1.873952650395081243044616,False
6,12,-1,20,22,1,1.772781630248431448352207,22,1.772781630248431448352207,False
6,12,-1,22,24,1,1.785543434796129183781293,24,1.785543434796129183781293,False
6,12,-1,24,26,1,1.644696039322544762154681,26,1.644696039322544762154681,False
6,12,-1,26,28,2,1.659303885172815662255129,24,1.659303885172815662255129,False
6,12,-1,28,30,1,1.655337915754082586428808,30,1.655337915754082586428808,False
6,12,-1,30,32,2,1.771942095328995744976781,28,1.771942095328995744976781,False
6,12,-1,32,34,1,1.783208105919979567105686,34,1.783208105919979567105686,False
6,12,-1,34,36,2,1.759381119842849452610464,32,1.759381119842849452610464,False
6,12,-1,36,38,1,1.783135216488679862782255,38,1.783135216488679862782255,False
6,12,-1,38,40,1,1.784627771444370028824540,40,1.784627771444370028824540,False
6,12,-1,40,42,1,1.731237956415651485958221,42,1.731237956415651485958221,False
6,12,-1,42,44,2,1.659113844192657420209491,40,1.659113844192657420209491,False
6,12,-1,44,46,1,1.729844357984430880480209,46,1.729844357984430880480209,False
6,12,-1,46,48,2,1.746249591752891246770248,44,1.746249591752891246770248,False
6,12,-1,48,50,1,1.741466575907112691590092,50,1.741466575907112691590092,False
6,12,-1,50,52,1,1.761181376110928318921411,52,1.761181376110928318921411,False
6,12,-1,52,54,1,1.774982220089608301923927,54,1.774982220089608301923927,False
6,12,-1,54,56,3,1.760160667398655298101825,48,1.760160667398655298101825,False
6,12,-1,56,58,1,1.726770165026268796754662,58,1.726770165026268796754662,False
6,12,-1,58,60,1,1.709664853676396629138165,60,1.709664853676396629138165,False
6,12,-1,60,62,1,1.726229656216507458805646,62,1.726229656216507458805646,False
6,12,-1,62,64,1,1.728198444728512691381598,64,1.728198444728512691381598,False
6,12,-1,64,66,1,1.743712230856001938866786,66,1.743712230856001938866786,False
6,12,-1,66,68,3,1.760389636144589214236870,60,1.760389636144589214236870,False
6,12,-1,68,70,1,1.756697378020776524495355,70,1.756697378020776524495355,False
6,12,-1,70,72,1,1.742460308889291064477981,72,1.742460308889291064477981,False
6,12,-1,72,74,1,1.753806511048947456473341,74,1.753806511048947456473341,False
6,12,-1,74,76,2,1.726559926127377070650459,72,1.726559926127377070650459,False
6,12,-1,76,78,1,1.718475913068803914482401,78,1.718475913068803914482401,False
6,12,-1,78,80,2,1.730484742622586973095880,76,1.730484742622586973095880,False
6,12,-1,80,82,1,1.747833872582369633861465,82,1.747833872582369633861465,False
6,12,-1,82,84,1,1.748908397379731466797507,84,1.748908397379731466797507,False
6,12,-1,84,86,1,1.742360364791973047177645,86,1.742360364791973047177645,False
6,12,-1,86,88,2,1.755651643308095783166606,84,1.755651643308095783166606,False
6,12,-1,88,90,1,1.752186047018402556297146,90,1.752186047018402556297146,False
6,12,-1,90,92,2,1.733936671594260988579917,88,1.733936671594260988579917,False
6,12,-1,92,94,1,1.720101991630689645040781,94,1.720101991630689645040781,False
6,12,-1,94,96,2,1.737661891719486502569219,92,1.737661891719486502569219,False
6,12,-1,96,98,1,1.741078465432857073309488,98,1.741078465432857073309488,False
6,12,-1,98,100,1,1.738511397120992588067239,100,1.738511397120992588067239,False
6,12,-1,100,102,1,1.750974562571600566456403,102,1.750974562571600566456403,False
6,12,-1,102,104,2,1.752549324077538703679425,100,1.752549324077538703679425,False
6,12,-1,104,106,1,1.745825350858241852713008,106,1.745825350858241852713008,False
6,12,-1,106,108,2,1.735199512706029465310850,104,1.735199512706029465310850,False
6,12,-1,108,110,1,1.729429879366024995842884,110,1.729429879366024995842884,False
6,12,-1,110,112,1,1.734072963767654444952703,112,1.734072963767654444952703,False
6,12,-1,112,114,1,1.733799863381312218256115,114,1.733799863381312218256115,False
6,12,-1,114,116,3,1.745005268732070436788135,108,1.745005268732070436788135,False
6,12,-1,116,118,1,1.748858943740042905026792,118,1.748858943740042905026792,False
6,12,-1,118,120,1,1.746212276042999679392230,120,1.746212276042999679392230,False
6,12,-1,120,122,1,1.739115267175397245762257,122,1.739115267175397245762257,False
6,12,-1,122,124,1,1.746327398425784797667076,124,1.746327398425784797667076,False
6,12,-1,124,126,1,1.727988185557491087918307,126,1.727988185557491087918307,False
6,12,-1,126,128,3,1.729120105659293157216274,120,1.729120105659293157216274,False
6,12,-1,128,130,1,1.739075602473853484286678,130,1.739075602473853484286678,False
6,12,-1,130,132,1,1.744147755820495281364334,132,1.744147755820495281364334,False
6,12,-1,132,134,1,1.743689088291830452003711,134,1.743689088291830452003711,False
6,12,-1,134,136,2,1.739800232482246193976248,132,1.739800232482246193976248,False
6,12,-1,136,138,1,1.748611876463530464460973,138,1.748611876463530464460973,False
6,12,-1,138,140,2,1.745212448874548719882316,136,1.745212448874548719882316,False
6,12,-1,140,142,1,1.733427558940528663640035,142,1.733427558940528663640035,False
6,12,-1,142,144,1,1.733566647382110288283976,144,1.733566647382110288283976,False
6,12,-1,144,146,1,1.739347503124210526096082,146,1.739347503124210526096082,False
6,12,-1,146,148,2,1.740221740004041673670244,144,1.740221740004041673670244,False
6,12,-1,148,150,1,1.738234554918376466769412,150,1.738234554918376466769412,False
6,12,-1,150,152,2,1.746977415964181807313673,148,1.746977415964181807313673,False
6,12,-1,152,154,1,1.746508460407650422339541,154,1.746508460407650422339541,False
6,12,-1,154,156,2,1.741957986175642856120901,152,1.741957986175642856120901,False
6,12,-1,156,158,1,1.740144569214821037599604,158,1.740144569214821037599604,False
6,12,-1,158,160,1,1.734781409661206952366236,160,1.734781409661206952366236,False
6,12,-1,160,162,1,1.736519842590645232873459,162,1.736519842590645232873459,False
6,12,-1,162,164,2,1.735781047464852177713295,160,1.735781047464852177713295,False
6,12,-1,164,166,1,1.744067831383781564295100,166,1.744067831383781564295100,False
6,12,-1,166,168,2,1.745086770109423893583697,164,1.745086770109423893583697,False
6,12,-1,168,170,1,1.742892165224080348245759,170,1.742892165224080348245759,False
6,12,-1,170,172,1,1.743978538689411825402627,172,1.743978538689411825402627,False
6,12,-1,172,174,1,1.743212495905178704886194,174,1.743212495905178704886194,False
6,12,-1,174,176,3,1.732873253227882920265830,168,1.732873253227882920265830,False
6,12,-1,176,178,1,1.732998983335001286273742,178,1.732998983335001286273742,False
6,12,-1,178,180,1,1.740729195277562050314819,180,1.740729195277562050314819,False
6,12,-1,180,182,1,1.742658082540015748115362,182,1.742658082540015748115362,False
6,12,-1,182,184,1,1.741805356457216134330589,184,1.741805356457216134330589,False
6,12,-1,184,186,1,1.743460339077139127854909,186,1.743460339077139127854909,False
6,12,-1,186,188,3,1.745473053927542400869842,180,1.745473053927542400869842,False
6,12,-1,188,190,1,1.742382512333703623741711,190,1.742382512333703623741711,False
6,12,-1,190,192,1,1.731123860999763308427309,192,1.731123860999763308427309,False
6,12,-1,192,194,1,1.737310346188562944998664,194,1.737310346188562944998664,False
6,12,-1,194,196,2,1.739844195833980606552993,192,1.739844195833980606552993,False
6,12,-1,196,198,1,1.739873921109201911411196,198,1.739873921109201911411196,False
6,12,-1,198,200,2,1.741504128024458216361835,196,1.741504128024458216361835,False
6,12,-1,200,202,1,1.744873661796489652099478,202,1.744873661796489652099478,False
6,12,1,6,8,2,2.369205407092466546286339,4,2.369205407092466546286339,False
6,12,1,8,10,2,2.076475425979024929855862,8,2.076475425979024929855862,False
6,12,1,10,12,2,1.754621464877331339695986,10,1.754621464877331339695986,False
6,12,1,12,14,1,1.960333493427387473639788,14,1.960333493427387473639788,False
6,12,1,14,16,2,1.817154666892753312777115,14,1.817154666892753312777115,False
6,12,1,16,18,3,1.503701858309881003402723,12,1.503701858309881003402723,False
6,12,1,18,20,2,1.600865374827547117757122,16,1.600865374827547117757122,False
6,12,1,20,22,2,1.758687969598279128083728,20,1.758687969598279128083728,False
6,12,1,22,24,2,1.771852602061786809441385,22,1.771852602061786809441385,False
6,12,1,24,26,2,1.734316198585480431589775,22,1.734316198585480431589775,False
6,12,1,26,28,2,1.824280959817647510431172,26,1.824280959817647510431172,False
6,12,1,28,30,2,1.818209514583780852042158,28,1.818209514583780852042158,False
6,12,1,30,32,2,1.758275643462707979962190,28,1.758275643462707979962190,False
6,12,1,32,34,2,1.686765943421778604429926,32,1.686765943421778604429926,False
6,12,1,34,36,2,1.698751638420096382162416,34,1.698751638420096382162416,False
6,12,1,36,38,2,1.720346748586224862996338,34,1.720346748586224862996338,False
6,12,1,38,40,2,1.715357061114669232751812,38,1.715357061114669232751812,False
6,12,1,40,42,2,1.770165918689138211382747,40,1.770165918689138211382747,False
6,12,1,42,44,2,1.781500417732369759402048,40,1.781500417732369759402048,False
6,12,1,44,46,3,1.763910657578134906365560,40,1.763910657578134906365560,False
6,12,1,46,48,2,1.741517604049666164418511,46,1.741517604049666164418511,False
6,12,1,48,50,1,1.753956893057470377188312,50,1.753956893057470377188312,False
6,12,1,50,52,2,1.700121053453722505908224,50,1.700121053453722505908224,False
6,12,1,52,54,2,1.703816650067358379820849,52,1.703816650067358379820849,False
6,12,1,54,56,2,1.742139818846746056082249,52,1.742139818846746056082249,False
6,12,1,56,58,3,1.757043720311779227195714,52,1.757043720311779227195714,False
6,12,1,58,60,2,1.752819060417264488969341,58,1.752819060417264488969341,False
6,12,1,60,62,1,1.737317271621373602933174,62,1.737317271621373602933174,False
6,12,1,62,64,2,1.765823263090567094665034,62,1.765823263090567094665034,False
6,12,1,64,66,3,1.750773070064083329549077,60,1.750773070064083329549077,False
6,12,1,66,68,2,1.696275801952720579869353,64,1.696275801952720579869353,False
6,12,1,68,70,2,1.725084848480312274710662,68,1.725084848480312274710662,False
6,12,1,70,72,2,1.740447572563417325173261,70,1.740447572563417325173261,False
6,12,1,72,74,1,1.741711982216261251981862,74,1.741711982216261251981862,False
6,12,1,74,76,2,1.734823803986195126251363,74,1.734823803986195126251363,False
6,12,1,76,78,3,1.759497994076577509649303,72,1.759497994076577509649303,False
6,12,1,78,80,2,1.756139005089677114338175,76,1.756139005089677114338175,False
6,12,1,80,82,2,1.741762185210175672160236,80,1.741762185210175672160236,False
6,12,1,82,84,2,1.733739947378276091505524,82,1.733739947378276091505524,False
6,12,1,84,86,2,1.728588929776245074871204,82,1.728588929776245074871204,False
6,12,1,86,88,2,1.732406097420365500981174,86,1.732406097420365500981174,False
6,12,1,88,90,2,1.729929803472062187813977,88,1.729929803472062187813977,False
6,12,1,90,92,2,1.750929709435751254035995,88,1.750929709435751254035995,False
6,12,1,92,94,2,1.752118730370125889967685,92,1.752118730370125889967685,False
6,12,1,94,96,2,1.745696077496013561135288,94,1.745696077496013561135288,False
6,12,1,96,98,2,1.748845527968594579148034,94,1.748845527968594579148034,False
6,12,1,98,100,2,1.743686418125464987236797,98,1.743686418125464987236797,False
6,12,1,100,102,2,1.724805242648823865347818,100,1.724805242648823865347818,False
6,12,1,102,104,2,1.724805746174760448441083,100,1.724805746174760448441083,False
6,12,1,104,106,3,1.742804662658755951038148,100,1.742804662658755951038148,False
6,12,1,106,108,2,1.746223358909585799349526,106,1.746223358909585799349526,False
6,12,1,108,110,1,1.743629377440230425683271,110,1.743629377440230425683271,False
6,12,1,110,112,2,1.748226553145933044253704,110,1.748226553145933044253704,False
6,12,1,112,114,2,1.750707722850975279669511,112,1.750707722850975279669511,False
6,12,1,114,116,2,1.742570718848146975576853,112,1.742570718848146975576853,False
6,12,1,116,118,3,1.720044489412899584434868,112,1.720044489412899584434868,False
6,12,1,118,120,2,1.735630542312581996885780,118,1.735630542312581996885780,False
6,12,1,120,122,1,1.740246994741122279511859,122,1.740246994741122279511859,False
6,12,1,122,124,2,1.739840740363742401827298,122,1.739840740363742401827298,False
6,12,1,124,126,3,1.744389108732081376616698,120,1.744389108732081376616698,False
6,12,1,126,128,2,1.749568205086749467539941,124,1.749568205086749467539941,False
6,12,1,128,130,2,1.746736730766016721132301,128,1.746736730766016721132301,False
6,12,1,130,132,2,1.738779558005907400213407,130,1.738779558005907400213407,False
6,12,1,132,134,1,1.734389370534288484550429,134,1.734389370534288484550429,False
6,12,1,134,136,2,1.734694403268544699513944,134,1.734694403268544699513944,False
6,12,1,136,138,3,1.735641100890058025115559,132,1.735641100890058025115559,False
6,12,1,138,140,2,1.739637252934665576766707,136,1.739637252934665576766707,False
6,12,1,140,142,2,1.746291857823190659531998,140,1.746291857823190659531998,False
6,12,1,142,144,2,1.745823073958970882775756,142,1.745823073958970882775756,False
6,12,1,144,146,2,1.741748639465179967890238,142,1.741748639465179967890238,False
6,12,1,146,148,2,1.745873442016796674969844,146,1.745873442016796674969844,False
6,12,1,148,150,2,1.740199251144378283766348,148,1.740199251144378283766348,False
6,12,1,150,152,2,1.731505747526686647761150,148,1.731505747526686647761150,False
6,12,1,152,154,2,1.734646769103090784425743,152,1.734646769103090784425743,False
6,12,1,154,156,2,1.742382478704206775124730,154,1.742382478704206775124730,False
6,12,1,156,158,2,1.743278556412262374379414,154,1.743278556412262374379414,False
6,12,1,158,160,2,1.741213871623731063168588,158,1.741213871623731063168588,False
6,12,1,160,162,2,1.746296141596236915897860,160,1.746296141596236915897860,False
6,12,1,162,164,2,1.745786916485318759970499,160,1.745786916485318759970499,False
6,12,1,164,166,3,1.739847611043248875107448,160,1.739847611043248875107448,False
